Fecha;Tipo fuente;Suma de Generación
2023-10-20;Hidráulica;138,2921496
2023-10-21;Combustible fósil;93,81156538
2023-10-21;Hidráulica;122,1919109
2023-10-22;Combustible fósil;86,84780949
2023-10-22;Hidráulica;109,882616
2023-10-23;Combustible fósil;94,04881723
2023-10-23;Hidráulica;130,1669408
2023-10-24;Combustible fósil;89,04827836
2023-10-24;Hidráulica;135,89185
2023-10-25;Combustible fósil;97,62175465
2023-10-25;Hidráulica;126,4902671
2023-10-26;Combustible fósil;86,49135593
2023-10-26;Hidráulica;132,0204812
2023-10-27;Combustible fósil;72,42153467
2023-10-27;Hidráulica;148,5016656
2023-10-28;Combustible fósil;59,39603228
2023-10-28;Hidráulica;155,0074636
2023-10-29;Combustible fósil;46,20906489
2023-10-29;Hidráulica;146,7600637
2023-10-30;Combustible fósil;61,644642
2023-10-30;Hidráulica;161,5319322
2023-10-31;Combustible fósil;58,27005911
2023-10-31;Hidráulica;165,3785175
2023-11-01;Combustible fósil;50,6867792
2023-11-01;Hidráulica;174,2765107
2023-11-02;Combustible fósil;51,23175838
2023-11-02;Hidráulica;171,0857725
2023-11-03;Combustible fósil;40,49224088
2023-11-03;Hidráulica;185,1369995
2023-11-04;Combustible fósil;34,28215402
2023-11-04;Hidráulica;181,6654533
2023-11-05;Combustible fósil;33,91786883
2023-11-05;Hidráulica;163,6820869
2023-11-06;Combustible fósil;33,91833872
2023-11-06;Hidráulica;168,8730398
2023-11-07;Combustible fósil;54,64554505
2023-11-07;Hidráulica;172,9361567
2023-11-08;Combustible fósil;47,49283193
2023-11-08;Hidráulica;185,8964479
2023-11-09;Combustible fósil;53,54097739
2023-11-09;Hidráulica;184,0485835
2023-11-10;Combustible fósil;70,90377526
2023-11-10;Hidráulica;164,4492
2023-11-11;Combustible fósil;61,89325573
2023-11-11;Hidráulica;160,5281842
2023-11-12;Combustible fósil;58,65016365
2023-11-12;Hidráulica;144,0764669
2023-11-13;Combustible fósil;55,90247739
2023-11-13;Hidráulica;150,5153106
2023-11-14;Combustible fósil;83,07400905
2023-11-14;Hidráulica;151,2269982
2023-11-15;Combustible fósil;83,0180634
2023-11-15;Hidráulica;147,6333374
2023-11-16;Combustible fósil;63,55617544
2023-11-16;Hidráulica;166,0873463
2023-11-17;Combustible fósil;51,00578252
2023-11-17;Hidráulica;183,4623909
2023-11-18;Combustible fósil;57,76947481
2023-11-18;Hidráulica;160,6201032
2023-11-19;Combustible fósil;54,38401277
2023-11-19;Hidráulica;141,0208591
2023-11-20;Combustible fósil;58,45287289
2023-11-20;Hidráulica;166,2449794
2023-11-21;Combustible fósil;53,43451079
2023-11-21;Hidráulica;176,5962681
2023-11-22;Combustible fósil;52,64133433
2023-11-22;Hidráulica;177,1223277
2023-11-23;Combustible fósil;48,42033178
2023-11-23;Hidráulica;184,937215
2023-11-24;Combustible fósil;44,78015563
2023-11-24;Hidráulica;184,9763846
2023-11-25;Combustible fósil;42,99315287
2023-11-25;Hidráulica;168,2951047
2023-11-26;Combustible fósil;39,63089367
2023-11-26;Hidráulica;153,5223619
2023-11-27;Combustible fósil;51,65684723
2023-11-27;Hidráulica;175,1279593
2023-11-28;Combustible fósil;59,5931915
2023-11-28;Hidráulica;170,9031428
2023-11-29;Combustible fósil;64,43265797
2023-11-29;Hidráulica;165,6470984
2023-11-30;Combustible fósil;74,97572608
2023-11-30;Hidráulica;157,1952791
2023-12-01;Combustible fósil;78,53759267
2023-12-01;Hidráulica;149,6688486
2023-12-02;Combustible fósil;82,89882326
2023-12-02;Hidráulica;132,4595292
2023-12-03;Combustible fósil;86,5782013
2023-12-03;Hidráulica;110,8217954
2023-12-04;Combustible fósil;83,97749746
2023-12-04;Hidráulica;144,0669746
2023-12-05;Combustible fósil;89,81260054
2023-12-05;Hidráulica;144,350781
2023-12-06;Combustible fósil;93,88306608
2023-12-06;Hidráulica;142,361046
2023-12-07;Combustible fósil;92,00435068
2023-12-07;Hidráulica;137,1281233
2023-12-08;Combustible fósil;97,83647981
2023-12-08;Hidráulica;113,3839168
2023-12-09;Combustible fósil;96,97349419
2023-12-09;Hidráulica;123,2147218
2023-12-10;Combustible fósil;96,73845499
2023-12-10;Hidráulica;104,6819036
2023-12-11;Combustible fósil;96,37097642
2023-12-11;Hidráulica;133,0489217
2023-12-12;Combustible fósil;98,46975324
2023-12-12;Hidráulica;135,4220343
2023-12-13;Combustible fósil;97,26457708
2023-12-13;Hidráulica;136,9124489
2023-12-14;Combustible fósil;97,2680978
2023-12-14;Hidráulica;137,946897
2023-12-15;Combustible fósil;98,96144366
2023-12-15;Hidráulica;132,6733751
2023-12-16;Combustible fósil;99,30010122
2023-12-16;Hidráulica;120,3852217
2023-12-17;Combustible fósil;96,37618991
2023-12-17;Hidráulica;102,0272635
2023-12-18;Combustible fósil;79,44668092
2023-12-18;Hidráulica;140,919836
2023-12-19;Combustible fósil;74,57335862
2023-12-19;Hidráulica;147,4870643
2023-12-20;Combustible fósil;64,71479293
2023-12-20;Hidráulica;158,4958341
2023-12-21;Combustible fósil;55,76974168
2023-12-21;Hidráulica;166,1024126
2023-12-22;Combustible fósil;50,97949887
2023-12-22;Hidráulica;171,1889728
2023-12-23;Combustible fósil;57,76241701
2023-12-23;Hidráulica;149,5940818
2023-12-24;Combustible fósil;72,3089813
2023-12-24;Hidráulica;120,2556096
2023-12-25;Combustible fósil;75,46691601
2023-12-25;Hidráulica;104,649526
2023-12-26;Combustible fósil;73,0854112
2023-12-26;Hidráulica;142,156622
2023-12-27;Combustible fósil;69,25084565
2023-12-27;Hidráulica;145,7905324
2023-12-28;Combustible fósil;68,53818755
2023-12-28;Hidráulica;144,5121737
2023-12-29;Combustible fósil;67,31494617
2023-12-29;Hidráulica;141,5866033
2023-12-30;Combustible fósil;33,06196832
2023-12-30;Hidráulica;163,3598333
2023-12-31;Combustible fósil;24,563116
2023-12-31;Hidráulica;159,313603
2024-01-01;Combustible fósil;25,07661547
2024-01-01;Hidráulica;143,8420586
2024-01-02;Combustible fósil;36,46587961
2024-01-02;Hidráulica;162,2770776
2024-01-03;Combustible fósil;40,73759071
2024-01-03;Hidráulica;165,1037874
2024-01-04;Combustible fósil;49,88318515
2024-01-04;Hidráulica;160,1428323
2024-01-05;Combustible fósil;52,34096621
2024-01-05;Hidráulica;159,3047103
2024-01-06;Combustible fósil;61,74916348
2024-01-06;Hidráulica;139,8454519
2024-01-07;Combustible fósil;55,09805314
2024-01-07;Hidráulica;130,6928794
2024-01-08;Combustible fósil;60,73724095
2024-01-08;Hidráulica;128,7022317
2024-01-09;Combustible fósil;65,92987283
2024-01-09;Hidráulica;146,4060285
2024-01-10;Combustible fósil;69,58016717
2024-01-10;Hidráulica;150,3725376
2024-01-11;Combustible fósil;70,4475645
2024-01-11;Hidráulica;150,8401901
2024-01-12;Combustible fósil;80,87160993
2024-01-12;Hidráulica;145,4622259
2024-01-13;Combustible fósil;94,1147664
2024-01-13;Hidráulica;122,725898
2024-01-14;Combustible fósil;95,41763718
2024-01-14;Hidráulica;104,6139078
2024-01-15;Combustible fósil;87,62259731
2024-01-15;Hidráulica;135,5149676
2024-01-16;Combustible fósil;83,54331323
2024-01-16;Hidráulica;142,6901933
2024-01-17;Combustible fósil;66,73498886
2024-01-17;Hidráulica;157,695015
2024-01-18;Combustible fósil;64,48356463
2024-01-18;Hidráulica;159,3962155
2024-01-19;Combustible fósil;62,57881508
2024-01-19;Hidráulica;162,5815281
2024-01-20;Combustible fósil;75,5276309
2024-01-20;Hidráulica;139,0127968
2024-01-21;Combustible fósil;67,26953028
2024-01-21;Hidráulica;126,6871003
2024-01-22;Combustible fósil;78,71158175
2024-01-22;Hidráulica;139,9225659
2024-01-23;Combustible fósil;77,63318973
2024-01-23;Hidráulica;145,1296376
2024-01-24;Combustible fósil;80,30936286
2024-01-24;Hidráulica;142,6579783
2024-01-25;Combustible fósil;81,89156265
2024-01-25;Hidráulica;141,1412473
2024-01-26;Combustible fósil;70,7850313
2024-01-26;Hidráulica;153,1349811
2024-01-27;Combustible fósil;60,42545565
2024-01-27;Hidráulica;153,6017887
2024-01-28;Combustible fósil;51,62162432
2024-01-28;Hidráulica;141,5652734
2024-01-29;Combustible fósil;60,19467373
2024-01-29;Hidráulica;165,2831654
2024-01-30;Combustible fósil;73,09814567
2024-01-30;Hidráulica;158,576305
2024-01-31;Combustible fósil;71,67556514
2024-01-31;Hidráulica;157,5382475
2024-02-01;Combustible fósil;77,81786059
2024-02-01;Hidráulica;150,1678322
2024-02-02;Combustible fósil;81,67515731
2024-02-02;Hidráulica;139,7406388
2024-02-03;Combustible fósil;78,72648821
2024-02-03;Hidráulica;128,3455041
2024-02-04;Combustible fósil;73,88555097
2024-02-04;Hidráulica;115,7533402
2024-02-05;Combustible fósil;66,82738056
2024-02-05;Hidráulica;149,0341494
2024-02-06;Combustible fósil;48,26815919
2024-02-06;Hidráulica;169,0814528
2024-02-07;Combustible fósil;60,50049772
2024-02-07;Hidráulica;155,2406275
2024-02-08;Combustible fósil;48,39273507
2024-02-08;Hidráulica;167,0059482
2024-02-09;Combustible fósil;48,83879817
2024-02-09;Hidráulica;166,3663378
2024-02-10;Combustible fósil;47,04013014
2024-02-10;Hidráulica;160,2898076
2024-02-11;Combustible fósil;46,21728487
2024-02-11;Hidráulica;144,3909669
2024-02-12;Combustible fósil;59,32327113
2024-02-12;Hidráulica;158,9125149
2024-02-13;Combustible fósil;64,30187836
2024-02-13;Hidráulica;158,1830056
2024-02-14;Combustible fósil;73,40899683
2024-02-14;Hidráulica;151,8014806
2024-02-15;Combustible fósil;83,20090436
2024-02-15;Hidráulica;142,8685349
2024-02-16;Combustible fósil;75,3183768
2024-02-16;Hidráulica;153,070466
2024-02-17;Combustible fósil;71,76715717
2024-02-17;Hidráulica;146,8073794
2024-02-18;Combustible fósil;73,04503243
2024-02-18;Hidráulica;121,175508
2024-02-19;Combustible fósil;67,41697104
2024-02-19;Hidráulica;154,5780765
2024-02-20;Combustible fósil;73,10601428
2024-02-20;Hidráulica;151,7254411
2024-02-21;Combustible fósil;75,57567077
2024-02-21;Hidráulica;145,7879642
2024-02-22;Combustible fósil;86,95658187
2024-02-22;Hidráulica;131,8306674
2024-02-23;Combustible fósil;87,1813699
2024-02-23;Hidráulica;131,569697
2024-02-24;Combustible fósil;87,18589992
2024-02-24;Hidráulica;123,0216042
2024-02-25;Combustible fósil;88,55608823
2024-02-25;Hidráulica;101,8190289
2024-02-26;Combustible fósil;85,44704846
2024-02-26;Hidráulica;131,5755371
2024-02-27;Combustible fósil;86,10681875
2024-02-27;Hidráulica;135,7243756
2024-02-28;Combustible fósil;84,36801677
2024-02-28;Hidráulica;141,1031058
2024-02-29;Combustible fósil;89,30104056
2024-02-29;Hidráulica;137,698516
2024-03-01;Combustible fósil;84,40446126
2024-03-01;Hidráulica;139,846642
2024-03-02;Combustible fósil;74,74344003
2024-03-02;Hidráulica;139,1704032
2024-03-03;Combustible fósil;74,3971271
2024-03-03;Hidráulica;116,8939996
2024-03-04;Combustible fósil;72,93504815
2024-03-04;Hidráulica;151,1879222
2024-03-05;Combustible fósil;80,64252548
2024-03-05;Hidráulica;147,8166513
2024-03-06;Combustible fósil;89,67813946
2024-03-06;Hidráulica;141,7620883
2024-03-07;Combustible fósil;93,70895358
2024-03-07;Hidráulica;139,0879414
2024-03-08;Combustible fósil;94,62978889
2024-03-08;Hidráulica;140,8444691
2024-03-09;Combustible fósil;85,97953612
2024-03-09;Hidráulica;137,0306596
2024-03-10;Combustible fósil;90,03818129
2024-03-10;Hidráulica;110,9016362
2024-03-11;Combustible fósil;89,76234992
2024-03-11;Hidráulica;140,3736978
2024-03-12;Combustible fósil;90,99855046
2024-03-12;Hidráulica;142,6947109
2024-03-13;Combustible fósil;91,4412608
2024-03-13;Hidráulica;142,2609108
2024-03-14;Combustible fósil;92,07858818
2024-03-14;Hidráulica;143,4342925
2024-03-15;Combustible fósil;91,51613155
2024-03-15;Hidráulica;143,4293728
2024-03-16;Combustible fósil;91,96263871
2024-03-16;Hidráulica;132,0526693
2024-03-17;Combustible fósil;89,01780192
2024-03-17;Hidráulica;113,1827904
2024-03-18;Combustible fósil;91,18342331
2024-03-18;Hidráulica;140,717885
2024-03-19;Combustible fósil;94,02955216
2024-03-19;Hidráulica;141,5931205
2024-03-20;Combustible fósil;97,16098752
2024-03-20;Hidráulica;135,5952321
2024-03-21;Combustible fósil;93,08813288
2024-03-21;Hidráulica;138,0968599
2024-03-22;Combustible fósil;91,15322228
2024-03-22;Hidráulica;138,9398685
2024-03-23;Combustible fósil;94,11207049
2024-03-23;Hidráulica;127,668727
2024-03-24;Combustible fósil;91,63976619
2024-03-24;Hidráulica;112,4771765
2024-03-25;Combustible fósil;96,80642019
2024-03-25;Hidráulica;112,195516
2024-03-26;Combustible fósil;99,51325495
2024-03-26;Hidráulica;126,1923028
2024-03-27;Combustible fósil;107,1254948
2024-03-27;Hidráulica;108,4399229
2024-03-28;Combustible fósil;103,8255232
2024-03-28;Hidráulica;88,02999741
2024-03-29;Combustible fósil;104,93084
2024-03-29;Hidráulica;78,96667416
2024-03-30;Combustible fósil;96,69049463
2024-03-30;Hidráulica;103,0871959
2024-03-31;Combustible fósil;100,0944322
2024-03-31;Hidráulica;95,08889404
2024-04-01;Combustible fósil;102,2977802
2024-04-01;Hidráulica;117,223749
2024-04-02;Combustible fósil;101,4178498
2024-04-02;Hidráulica;117,8135096
2024-04-03;Combustible fósil;104,3775308
2024-04-03;Hidráulica;117,1429701
2024-04-04;Combustible fósil;104,832907
2024-04-04;Hidráulica;117,4442357
2024-04-05;Combustible fósil;102,2291174
2024-04-05;Hidráulica;123,1984633
2024-04-06;Combustible fósil;92,47737362
2024-04-06;Hidráulica;124,2431125
2024-04-07;Combustible fósil;90,38065567
2024-04-07;Hidráulica;108,7444495
2024-04-08;Combustible fósil;105,973992
2024-04-08;Hidráulica;117,6076455
2024-04-09;Combustible fósil;106,5151192
2024-04-09;Hidráulica;116,3608569
2024-04-10;Combustible fósil;109,3136652
2024-04-10;Hidráulica;116,6023318
2024-04-11;Combustible fósil;112,2724266
2024-04-11;Hidráulica;117,7196193
2024-04-12;Combustible fósil;112,9039252
2024-04-12;Hidráulica;114,7700998
2024-04-13;Combustible fósil;110,1931845
2024-04-13;Hidráulica;104,7422942
2024-04-14;Combustible fósil;109,9666714
2024-04-14;Hidráulica;84,71152486
2024-04-15;Combustible fósil;113,3945723
2024-04-15;Hidráulica;108,7686424
2024-04-16;Combustible fósil;112,4677568
2024-04-16;Hidráulica;114,0566339
2024-04-17;Combustible fósil;117,1489487
2024-04-17;Hidráulica;111,705129
2024-04-18;Combustible fósil;117,7783266
2024-04-18;Hidráulica;108,6532732
2024-04-19;Combustible fósil;117,5995359
2024-04-19;Hidráulica;104,7206353
2024-04-20;Combustible fósil;112,5968081
2024-04-20;Hidráulica;96,88551756
2024-04-21;Combustible fósil;111,2558063
2024-04-21;Hidráulica;78,21827676
2024-04-22;Combustible fósil;114,3541495
2024-04-22;Hidráulica;96,98640346
2024-04-23;Combustible fósil;107,1895397
2024-04-23;Hidráulica;105,8335467
2024-04-24;Combustible fósil;109,5463416
2024-04-24;Hidráulica;107,9898879
2024-04-25;Combustible fósil;119,7695836
2024-04-25;Hidráulica;101,0041531
2024-04-26;Combustible fósil;116,7155445
2024-04-26;Hidráulica;99,41162542
2024-04-27;Combustible fósil;104,4254475
2024-04-27;Hidráulica;101,7687877
2024-04-28;Combustible fósil;95,92833922
2024-04-28;Hidráulica;88,51182812
2024-04-29;Combustible fósil;70,13286489
2024-04-29;Hidráulica;141,5689276
2024-04-30;Combustible fósil;78,41992858
2024-04-30;Hidráulica;143,257229
2024-05-01;Combustible fósil;33,67412814
2024-05-01;Hidráulica;171,9920227
2024-05-02;Combustible fósil;29,97211169
2024-05-02;Hidráulica;193,6248482
2024-05-03;Combustible fósil;37,57656829
2024-05-03;Hidráulica;185,2276744
2024-05-04;Combustible fósil;25,38225229
2024-05-04;Hidráulica;185,4300953
2024-05-05;Combustible fósil;28,48836118
2024-05-05;Hidráulica;161,1798433
2024-05-06;Combustible fósil;30,0081913
2024-05-06;Hidráulica;192,042573
2024-05-07;Combustible fósil;30,85079297
2024-05-07;Hidráulica;194,7379976
2024-05-08;Combustible fósil;32,98371063
2024-05-08;Hidráulica;192,0094762
2024-05-09;Combustible fósil;32,94835178
2024-05-09;Hidráulica;186,5861078
2024-05-10;Combustible fósil;36,40892084
2024-05-10;Hidráulica;181,6851902
2024-05-11;Combustible fósil;31,1022346
2024-05-11;Hidráulica;180,1424547
2024-05-12;Combustible fósil;25,93761464
2024-05-12;Hidráulica;164,2126517
2024-05-13;Combustible fósil;26,28128057
2024-05-13;Hidráulica;168,9019934
2024-05-14;Combustible fósil;29,87777613
2024-05-14;Hidráulica;189,6830606
2024-05-15;Combustible fósil;30,50391244
2024-05-15;Hidráulica;191,7058504
2024-05-16;Combustible fósil;31,80770798
2024-05-16;Hidráulica;191,3427526
2024-05-17;Combustible fósil;33,08926748
2024-05-17;Hidráulica;188,7348922
2024-05-18;Combustible fósil;33,32977065
2024-05-18;Hidráulica;181,8120305
2024-05-19;Combustible fósil;34,15585439
2024-05-19;Hidráulica;164,0434529
2024-05-20;Combustible fósil;42,16628295
2024-05-20;Hidráulica;181,8995068
2024-05-21;Combustible fósil;44,32208563
2024-05-21;Hidráulica;176,3761688
2024-05-22;Combustible fósil;46,13728826
2024-05-22;Hidráulica;172,148343
2024-05-23;Combustible fósil;50,08072063
2024-05-23;Hidráulica;168,4556028
2024-05-24;Combustible fósil;54,90449321
2024-05-24;Hidráulica;171,3841986
2024-05-25;Combustible fósil;47,23110774
2024-05-25;Hidráulica;167,5428956
2024-05-26;Combustible fósil;39,52005337
2024-05-26;Hidráulica;152,1231097
2024-05-27;Combustible fósil;42,7239169
2024-05-27;Hidráulica;172,6094066
2024-05-28;Combustible fósil;38,50044057
2024-05-28;Hidráulica;180,9681034
2024-05-29;Combustible fósil;38,76025274
2024-05-29;Hidráulica;181,3171667
2024-05-30;Combustible fósil;36,50977337
2024-05-30;Hidráulica;181,4172389
2024-05-31;Combustible fósil;26,37442459
2024-05-31;Hidráulica;190,4188299
2024-06-01;Combustible fósil;26,05305592
2024-06-01;Hidráulica;181,9045504
2024-06-02;Combustible fósil;31,82878429
2024-06-02;Hidráulica;160,1559958
2024-06-03;Combustible fósil;32,50395624
2024-06-03;Hidráulica;162,004097
2024-06-04;Combustible fósil;36,51558718
2024-06-04;Hidráulica;178,4705456
2024-06-05;Combustible fósil;39,71776654
2024-06-05;Hidráulica;176,0810022
2024-06-06;Combustible fósil;37,56046288
2024-06-06;Hidráulica;181,7610681
2024-06-07;Combustible fósil;40,17783342
2024-06-07;Hidráulica;176,9308256
2024-06-08;Combustible fósil;43,42848116
2024-06-08;Hidráulica;166,9945799
2024-06-09;Combustible fósil;42,50679776
2024-06-09;Hidráulica;142,7469821
2024-06-10;Combustible fósil;42,98833467
2024-06-10;Hidráulica;146,5878725
2024-06-11;Combustible fósil;49,08264462
2024-06-11;Hidráulica;161,8250069
2024-06-12;Combustible fósil;44,155943
2024-06-12;Hidráulica;170,0691943
2024-06-13;Combustible fósil;45,26159423
2024-06-13;Hidráulica;165,0595707
2024-06-14;Combustible fósil;45,89350354
2024-06-14;Hidráulica;163,5514199
2024-06-15;Combustible fósil;42,11510125
2024-06-15;Hidráulica;158,7950814
2024-06-16;Combustible fósil;45,08841849
2024-06-16;Hidráulica;137,8222856
2024-06-17;Combustible fósil;41,25954428
2024-06-17;Hidráulica;171,7699391
2024-06-18;Combustible fósil;37,561436
2024-06-18;Hidráulica;178,4675089
2024-06-19;Combustible fósil;35,89822954
2024-06-19;Hidráulica;178,7450832
2024-06-20;Combustible fósil;34,12451705
2024-06-20;Hidráulica;177,8560746
2024-06-21;Combustible fósil;40,0167617
2024-06-21;Hidráulica;181,2183932
2024-06-22;Combustible fósil;39,40470086
2024-06-22;Hidráulica;169,2880314
2024-06-23;Combustible fósil;19,84126718
2024-06-23;Hidráulica;161,9640086
2024-06-24;Combustible fósil;26,81109458
2024-06-24;Hidráulica;182,3805023
2024-06-25;Combustible fósil;33,56018437
2024-06-25;Hidráulica;176,3742473
2024-06-26;Combustible fósil;34,39653708
2024-06-26;Hidráulica;173,7101439
2024-06-27;Combustible fósil;35,97648339
2024-06-27;Hidráulica;172,3816852
2024-06-28;Combustible fósil;25,56991064
2024-06-28;Hidráulica;187,1901659
2024-06-29;Combustible fósil;21,33710056
2024-06-29;Hidráulica;182,4340531
2024-06-30;Combustible fósil;18,92177551
2024-06-30;Hidráulica;167,4334706
2024-07-01;Combustible fósil;20,79679285
2024-07-01;Hidráulica;167,9615361
2024-07-02;Combustible fósil;26,70820842
2024-07-02;Hidráulica;191,6714959
2024-07-03;Combustible fósil;27,25961129
2024-07-03;Hidráulica;191,6431677
2024-07-04;Combustible fósil;23,45306938
2024-07-04;Hidráulica;193,5153404
2024-07-05;Combustible fósil;22,80196904
2024-07-05;Hidráulica;192,3273205
2024-07-06;Combustible fósil;23,5388854
2024-07-06;Hidráulica;180,5639243
2024-07-07;Combustible fósil;22,20556877
2024-07-07;Hidráulica;163,7916521
2024-07-08;Combustible fósil;25,65636248
2024-07-08;Hidráulica;189,7909598
2024-07-09;Combustible fósil;26,36916252
2024-07-09;Hidráulica;192,5233776
2024-07-10;Combustible fósil;27,63487689
2024-07-10;Hidráulica;191,8237009
2024-07-11;Combustible fósil;36,56364235
2024-07-11;Hidráulica;185,7347757
2024-07-12;Combustible fósil;38,76053045
2024-07-12;Hidráulica;181,6724843
2024-07-13;Combustible fósil;37,67771656
2024-07-13;Hidráulica;169,6079198
2024-07-14;Combustible fósil;30,46391539
2024-07-14;Hidráulica;158,0723669
2024-07-15;Combustible fósil;37,08327906
2024-07-15;Hidráulica;175,5343543
2024-07-16;Combustible fósil;44,89480373
2024-07-16;Hidráulica;170,2104979
2024-07-17;Combustible fósil;49,3782227
2024-07-17;Hidráulica;171,6283433
2024-07-18;Combustible fósil;48,73904672
2024-07-18;Hidráulica;169,3683982
2024-07-19;Combustible fósil;47,98946969
2024-07-19;Hidráulica;167,9434418
2024-07-20;Combustible fósil;39,98910002
2024-07-20;Hidráulica;157,9950368
2024-07-21;Combustible fósil;38,38765099
2024-07-21;Hidráulica;151,754343
2024-07-22;Combustible fósil;45,79077284
2024-07-22;Hidráulica;171,4281115
2024-07-23;Combustible fósil;45,03177582
2024-07-23;Hidráulica;174,6638235
2024-07-24;Combustible fósil;40,2688151
2024-07-24;Hidráulica;178,7797585
2024-07-25;Combustible fósil;47,88486478
2024-07-25;Hidráulica;176,4745765
2024-07-26;Combustible fósil;42,69253371
2024-07-26;Hidráulica;183,5918885
2024-07-27;Combustible fósil;40,73579823
2024-07-27;Hidráulica;170,9878365
2024-07-28;Combustible fósil;29,56500874
2024-07-28;Hidráulica;162,1714214
2024-07-29;Combustible fósil;44,14540088
2024-07-29;Hidráulica;179,7041363
2024-07-30;Combustible fósil;49,36287108
2024-07-30;Hidráulica;182,6456025
2024-07-31;Combustible fósil;48,67687311
2024-07-31;Hidráulica;181,8078619
2024-08-01;Combustible fósil;40,86539145
2024-08-01;Hidráulica;187,1082616
2024-08-02;Combustible fósil;40,05116729
2024-08-02;Hidráulica;188,5089006
2024-08-03;Combustible fósil;40,20269073
2024-08-03;Hidráulica;181,2184022
2024-08-04;Combustible fósil;40,78897623
2024-08-04;Hidráulica;160,5526961
2024-08-05;Combustible fósil;45,08720541
2024-08-05;Hidráulica;182,0502107
2024-08-06;Combustible fósil;41,67174298
2024-08-06;Hidráulica;184,7191688
2024-08-07;Combustible fósil;32,47250543
2024-08-07;Hidráulica;174,6208004
2024-08-08;Combustible fósil;36,31879976
2024-08-08;Hidráulica;192,0932896
2024-08-09;Combustible fósil;38,21099788
2024-08-09;Hidráulica;190,4547141
2024-08-10;Combustible fósil;37,54197986
2024-08-10;Hidráulica;177,2691555
2024-08-11;Combustible fósil;33,04806732
2024-08-11;Hidráulica;159,3841434
2024-08-12;Combustible fósil;38,22409597
2024-08-12;Hidráulica;185,681458
2024-08-13;Combustible fósil;41,93251368
2024-08-13;Hidráulica;182,1656669
2024-08-14;Combustible fósil;48,28925974
2024-08-14;Hidráulica;182,1093772
2024-08-15;Combustible fósil;51,87032236
2024-08-15;Hidráulica;180,9136909
2024-08-16;Combustible fósil;50,94914087
2024-08-16;Hidráulica;180,904837
2024-08-17;Combustible fósil;41,13098606
2024-08-17;Hidráulica;174,9102768
2024-08-18;Combustible fósil;51,32480205
2024-08-18;Hidráulica;139,2330505
2024-08-19;Combustible fósil;64,07517943
2024-08-19;Hidráulica;139,77106
2024-08-20;Combustible fósil;72,1796531
2024-08-20;Hidráulica;155,8694393
2024-08-21;Combustible fósil;73,10899372
2024-08-21;Hidráulica;156,7323034
2024-08-22;Combustible fósil;79,23995101
2024-08-22;Hidráulica;148,1160537
2024-08-23;Combustible fósil;82,84995277
2024-08-23;Hidráulica;145,7430751
2024-08-24;Combustible fósil;80,38975418
2024-08-24;Hidráulica;133,9981367
2024-08-25;Combustible fósil;70,92667355
2024-08-25;Hidráulica;129,0273932
2024-08-26;Combustible fósil;57,18758027
2024-08-26;Hidráulica;162,652317
2024-08-27;Combustible fósil;52,75774736
2024-08-27;Hidráulica;170,9406414
2024-08-28;Combustible fósil;57,99070187
2024-08-28;Hidráulica;175,0206108
2024-08-29;Combustible fósil;53,57769082
2024-08-29;Hidráulica;180,8194459
2024-08-30;Combustible fósil;58,37701932
2024-08-30;Hidráulica;174,2787625
2024-08-31;Combustible fósil;53,8006299
2024-08-31;Hidráulica;166,7537424
2024-09-01;Combustible fósil;54,85319121
2024-09-01;Hidráulica;142,4194279
2024-09-02;Combustible fósil;57,31656362
2024-09-02;Hidráulica;166,7927972
2024-09-03;Combustible fósil;56,35894255
2024-09-03;Hidráulica;173,3557726
2024-09-04;Combustible fósil;56,72481656
2024-09-04;Hidráulica;171,0855795
2024-09-05;Combustible fósil;57,48645003
2024-09-05;Hidráulica;170,6418121
2024-09-06;Combustible fósil;55,41877213
2024-09-06;Hidráulica;173,2744711
2024-09-07;Combustible fósil;57,80948064
2024-09-07;Hidráulica;158,6677512
2024-09-08;Combustible fósil;53,03981932
2024-09-08;Hidráulica;148,5398124
2024-09-09;Combustible fósil;61,40186054
2024-09-09;Hidráulica;167,7874301
2024-09-10;Combustible fósil;59,56073309
2024-09-10;Hidráulica;174,916042
2024-09-11;Combustible fósil;65,8395726
2024-09-11;Hidráulica;170,0738558
2024-09-12;Combustible fósil;67,79471104
2024-09-12;Hidráulica;166,4544277
2024-09-13;Combustible fósil;74,73046676
2024-09-13;Hidráulica;161,1876874
2024-09-14;Combustible fósil;82,79545499
2024-09-14;Hidráulica;144,7377557
2024-09-15;Combustible fósil;79,01332205
2024-09-15;Hidráulica;128,5131691
2024-09-16;Combustible fósil;86,94233578
2024-09-16;Hidráulica;146,3006186
2024-09-17;Combustible fósil;84,63981338
2024-09-17;Hidráulica;141,3632855
2024-09-18;Combustible fósil;90,34397451
2024-09-18;Hidráulica;143,2937197
2024-09-19;Combustible fósil;84,84413421
2024-09-19;Hidráulica;150,5628094
2024-09-20;Combustible fósil;86,88258639
2024-09-20;Hidráulica;142,6333784
2024-09-21;Combustible fósil;90,90660163
2024-09-21;Hidráulica;130,2075578
2024-09-22;Combustible fósil;89,08293711
2024-09-22;Hidráulica;110,7734142
2024-09-23;Combustible fósil;87,61947292
2024-09-23;Hidráulica;136,8976459
2024-09-24;Combustible fósil;88,05330935
2024-09-24;Hidráulica;144,5348494
2024-09-25;Combustible fósil;90,18687235
2024-09-25;Hidráulica;144,252727
