Hora;Fecha;Precio Bolsa Nacional
P1;2023-05-24; 433,0 
P1;2023-05-25; 779,4 
P1;2023-05-26; 292,4 
P1;2023-05-27; 469,8 
P1;2023-05-28; 430,5 
P1;2023-05-29; 119,3 
P1;2023-05-30; 359,3 
P1;2023-05-31; 254,5 
P1;2023-06-01; 151,1 
P1;2023-06-02; 161,4 
P1;2023-06-03; 216,2 
P1;2023-06-04; 224,6 
P1;2023-06-05; 115,3 
P1;2023-06-06; 300,1 
P1;2023-06-07; 299,6 
P1;2023-06-08; 321,5 
P1;2023-06-09; 284,0 
P1;2023-06-10; 283,1 
P1;2023-06-11; 279,4 
P1;2023-06-12; 292,2 
P1;2023-06-13; 283,8 
P1;2023-06-14; 294,7 
P1;2023-06-15; 332,0 
P1;2023-06-16; 358,9 
P1;2023-06-17; 418,3 
P1;2023-06-18; 483,4 
P1;2023-06-19; 521,9 
P1;2023-06-20; 431,8 
P1;2023-06-21; 666,9 
P1;2023-06-22; 744,9 
P1;2023-06-23; 815,9 
P1;2023-06-24; 915,2 
P1;2023-06-25; 581,7 
P1;2023-06-26; 281,2 
P1;2023-06-27; 110,7 
P1;2023-06-28; 586,8 
P1;2023-06-29; 342,6 
P1;2023-06-30; 492,5 
P1;2023-07-01; 519,2 
P1;2023-07-02; 559,2 
P1;2023-07-03; 380,7 
P1;2023-07-04; 448,9 
P1;2023-07-05; 541,1 
P1;2023-07-06; 592,4 
P1;2023-07-07; 451,7 
P1;2023-07-08; 490,4 
P1;2023-07-09; 487,9 
P1;2023-07-10; 344,0 
P1;2023-07-11; 468,6 
P1;2023-07-12; 499,4 
P1;2023-07-13; 597,4 
P1;2023-07-14; 647,1 
P1;2023-07-15; 603,0 
P1;2023-07-16; 647,8 
P1;2023-07-17; 514,5 
P1;2023-07-18; 499,3 
P1;2023-07-19; 248,7 
P1;2023-07-20; 328,7 
P1;2023-07-21; 319,4 
P1;2023-07-22; 327,6 
P1;2023-07-23; 329,6 
P1;2023-07-24; 468,8 
P1;2023-07-25; 499,2 
P1;2023-07-26; 430,3 
P1;2023-07-27; 420,5 
P1;2023-07-28; 422,0 
P1;2023-07-29; 414,0 
P1;2023-07-30; 514,6 
P1;2023-07-31; 250,0 
P1;2023-08-01; 322,0 
P1;2023-08-02; 408,6 
P1;2023-08-03; 320,2 
P1;2023-08-04; 404,2 
P1;2023-08-05; 465,2 
P1;2023-08-06; 483,5 
P1;2023-08-07; 204,1 
P1;2023-08-08; 403,1 
P1;2023-08-09; 493,0 
P1;2023-08-10; 577,5 
P1;2023-08-11; 747,6 
P1;2023-08-12; 759,3 
P1;2023-08-13; 685,8 
P1;2023-08-14; 251,8 
P1;2023-08-15; 726,0 
P1;2023-08-16; 434,7 
P1;2023-08-17; 291,1 
P1;2023-08-18; 763,5 
P1;2023-08-19; 712,6 
P1;2023-08-20; 353,8 
P1;2023-08-21; 326,4 
P1;2023-08-22; 103,0 
P1;2023-08-23; 103,0 
P1;2023-08-24; 101,5 
P1;2023-08-25; 100,6 
P1;2023-08-26; 176,0 
P1;2023-08-27; 206,0 
P1;2023-08-28; 253,6 
P1;2023-08-29; 506,4 
P1;2023-08-30; 752,3 
P1;2023-08-31; 797,6 
P1;2023-09-01; 815,9 
P1;2023-09-02; 901,0 
P1;2023-09-03; 920,1 
P1;2023-09-04; 977,0 
P1;2023-09-05; 981,1 
P1;2023-09-06; 895,9 
P1;2023-09-07; 1.000,0 
P1;2023-09-08; 1.018,0 
P1;2023-09-09; 1.042,0 
P1;2023-09-10; 1.052,0 
P1;2023-09-11; 1.055,0 
P1;2023-09-12; 1.055,5 
P1;2023-09-13; 1.058,0 
P1;2023-09-14; 1.058,6 
P1;2023-09-15; 1.058,8 
P1;2023-09-16; 1.059,3 
P1;2023-09-17; 1.061,5 
P1;2023-09-18; 1.059,3 
P1;2023-09-19; 1.008,7 
P1;2023-09-20; 1.008,9 
P1;2023-09-21; 1.060,0 
P1;2023-09-22; 1.060,0 
P1;2023-09-23; 1.061,1 
P1;2023-09-24; 1.060,7 
P1;2023-09-25; 1.008,7 
P1;2023-09-26; 1.061,5 
P1;2023-09-27; 1.009,0 
P1;2023-09-28; 1.012,8 
P1;2023-09-29; 1.013,3 
P1;2023-09-30; 1.016,0 
P1;2023-10-01; 1.061,1 
P1;2023-10-02; 1.062,2 
P1;2023-10-03; 1.062,5 
P1;2023-10-04; 1.047,6 
P1;2023-10-05; 1.047,6 
P1;2023-10-06; 1.084,6 
P1;2023-10-07; 1.107,8 
P1;2023-10-08; 1.046,4 
P1;2023-10-09; 945,9 
P1;2023-10-10; 945,7 
P1;2023-10-11; 950,6 
P1;2023-10-12; 865,8 
P1;2023-10-13; 945,7 
P1;2023-10-14; 1.060,1 
P1;2023-10-15; 1.062,0 
P1;2023-10-16; 1.062,2 
P1;2023-10-17; 1.015,7 
P1;2023-10-18; 1.206,0 
P1;2023-10-19; 1.210,6 
P1;2023-10-20; 1.290,6 
P1;2023-10-21; 1.245,8 
P1;2023-10-22; 1.195,7 
P1;2023-10-23; 1.165,6 
P1;2023-10-24; 1.497,2 
P1;2023-10-25; 451,7 
P1;2023-10-26; 697,4 
P1;2023-10-27; 501,6 
P1;2023-10-28; 297,0 
P1;2023-10-29; 292,6 
P1;2023-10-30; 274,1 
P1;2023-10-31; 105,4 
P1;2023-11-01; 110,0 
P1;2023-11-02; 104,4 
P1;2023-11-03; 104,6 
P1;2023-11-04; 244,5 
P1;2023-11-05; 110,1 
P1;2023-11-06; 111,8 
P1;2023-11-07; 112,9 
P1;2023-11-08; 106,5 
P1;2023-11-09; 382,9 
P1;2023-11-10; 811,2 
P1;2023-11-11; 396,5 
P1;2023-11-12; 810,9 
P1;2023-11-13; 569,7 
P1;2023-11-14; 812,2 
P1;2023-11-15; 773,0 
P1;2023-11-16; 471,2 
P1;2023-11-17; 552,2 
P1;2023-11-18; 385,3 
P1;2023-11-19; 299,9 
P1;2023-11-20; 103,5 
P1;2023-11-21; 106,1 
P1;2023-11-22; 105,3 
P1;2023-11-23; 100,8 
P1;2023-11-24; 365,4 
P1;2023-11-25; 260,5 
P1;2023-11-26; 250,6 
P1;2023-11-27; 255,5 
P1;2023-11-28; 430,6 
P1;2023-11-29; 452,1 
P1;2023-11-30; 591,2 
P1;2023-12-01; 589,4 
P1;2023-12-02; 742,8 
P1;2023-12-03; 745,8 
P1;2023-12-04; 639,3 
P1;2023-12-05; 754,8 
P1;2023-12-06; 803,8 
P1;2023-12-07; 802,6 
P1;2023-12-08; 763,6 
P1;2023-12-09; 830,1 
P1;2023-12-10; 928,9 
P1;2023-12-11; 920,7 
P1;2023-12-12; 911,9 
P1;2023-12-13; 854,9 
P1;2023-12-14; 849,5 
P1;2023-12-15; 863,1 
P1;2023-12-16; 853,6 
P1;2023-12-17; 783,7 
P1;2023-12-18; 741,9 
P1;2023-12-19; 573,0 
P1;2023-12-20; 105,2 
P1;2023-12-21; 493,3 
P1;2023-12-22; 472,7 
P1;2023-12-23; 492,6 
P1;2023-12-24; 492,1 
P1;2023-12-25; 434,8 
P1;2023-12-26; 103,9 
P1;2023-12-27; 363,9 
P1;2023-12-28; 364,8 
P1;2023-12-29; 344,3 
P1;2023-12-30; 99,4 
P1;2023-12-31; 153,0 
P1;2024-01-01; 251,9 
P1;2024-01-02; 360,2 
P1;2024-01-03; 429,5 
P1;2024-01-04; 520,0 
P1;2024-01-05; 609,5 
P1;2024-01-06; 652,6 
P1;2024-01-07; 636,2 
P1;2024-01-08; 649,2 
P1;2024-01-09; 671,2 
P1;2024-01-10; 661,0 
P1;2024-01-11; 679,0 
P1;2024-01-12; 674,0 
P1;2024-01-13; 646,0 
P1;2024-01-14; 619,2 
P1;2024-01-15; 603,4 
P1;2024-01-16; 603,2 
P1;2024-01-17; 563,1 
P1;2024-01-18; 549,1 
P1;2024-01-19; 523,2 
P1;2024-01-20; 527,6 
P1;2024-01-21; 500,4 
P1;2024-01-22; 501,3 
P1;2024-01-23; 483,6 
P1;2024-01-24; 484,1 
P1;2024-01-25; 472,1 
P1;2024-01-26; 412,7 
P1;2024-01-27; 450,3 
P1;2024-01-28; 509,5 
P1;2024-01-29; 569,2 
P1;2024-01-30; 656,4 
P1;2024-01-31; 612,2 
P1;2024-02-01; 698,3 
P1;2024-02-02; 685,4 
P1;2024-02-03; 681,4 
P1;2024-02-04; 642,1 
P1;2024-02-05; 546,8 
P1;2024-02-06; 99,8 
P1;2024-02-07; 552,5 
P1;2024-02-08; 100,6 
P1;2024-02-09; 504,8 
P1;2024-02-10; 535,5 
P1;2024-02-11; 547,6 
P1;2024-02-12; 563,0 
P1;2024-02-13; 593,4 
P1;2024-02-14; 533,5 
P1;2024-02-15; 551,7 
P1;2024-02-16; 531,5 
P1;2024-02-17; 600,5 
P1;2024-02-18; 545,7 
P1;2024-02-19; 555,5 
P1;2024-02-20; 577,4 
P1;2024-02-21; 601,6 
P1;2024-02-22; 473,9 
P1;2024-02-23; 530,6 
P1;2024-02-24; 580,4 
P1;2024-02-25; 555,5 
P1;2024-02-26; 548,4 
P1;2024-02-27; 547,6 
P1;2024-02-28; 482,1 
P1;2024-02-29; 495,5 
P1;2024-03-01; 469,1 
P1;2024-03-02; 488,0 
P1;2024-03-03; 481,4 
P1;2024-03-04; 419,9 
P1;2024-03-05; 505,8 
P1;2024-03-06; 514,3 
P1;2024-03-07; 529,7 
P1;2024-03-08; 543,9 
P1;2024-03-09; 549,2 
P1;2024-03-10; 569,8 
P1;2024-03-11; 545,3 
P1;2024-03-12; 569,0 
P1;2024-03-13; 567,8 
P1;2024-03-14; 571,0 
P1;2024-03-15; 552,0 
P1;2024-03-16; 568,5 
P1;2024-03-17; 590,1 
P1;2024-03-18; 240,0 
P1;2024-03-19; 595,7 
P1;2024-03-20; 643,6 
P1;2024-03-21; 659,0 
P1;2024-03-22; 713,8 
P1;2024-03-23; 773,9 
P1;2024-03-24; 729,2 
P1;2024-03-25; 787,8 
P1;2024-03-26; 848,8 
P1;2024-03-27; 993,7 
P1;2024-03-28; 1.004,6 
P1;2024-03-29; 859,3 
P1;2024-03-30; 699,1 
P1;2024-03-31; 749,4 
P1;2024-04-01; 768,2 
P1;2024-04-02; 1.037,6 
P1;2024-04-03; 1.262,6 
P1;2024-04-04; 1.248,6 
P1;2024-04-05; 839,2 
P1;2024-04-06; 506,1 
P1;2024-04-07; 703,3 
P1;2024-04-08; 833,0 
P1;2024-04-09; 1.012,6 
P1;2024-04-10; 754,7 
P1;2024-04-11; 1.008,4 
P1;2024-04-12; 1.022,6 
P1;2024-04-13; 1.022,6 
P1;2024-04-14; 1.058,7 
P1;2024-04-15; 1.058,9 
P1;2024-04-16; 1.057,8 
P1;2024-04-17; 1.044,6 
P1;2024-04-18; 1.006,4 
P1;2024-04-19; 1.007,4 
P1;2024-04-20; 1.004,7 
P1;2024-04-21; 483,1 
P1;2024-04-22; 105,5 
P1;2024-04-23; 98,0 
P1;2024-04-24; 103,3 
P1;2024-04-25; 104,3 
P1;2024-04-26; 99,3 
P1;2024-04-27; 101,2 
P1;2024-04-28; 99,3 
P1;2024-04-29; 99,1 
P1;2024-04-30; 96,4 
P1;2024-05-01; 98,4 
P1;2024-05-02; 121,6 
P1;2024-05-03; 236,3 
P1;2024-05-04; 319,9 
P1;2024-05-05; 323,8 
P1;2024-05-06; 272,1 
P1;2024-05-07; 267,6 
P1;2024-05-08; 253,6 
P1;2024-05-09; 206,5 
P1;2024-05-10; 219,1 
P1;2024-05-11; 216,1 
P1;2024-05-12; 101,7 
P1;2024-05-13; 161,3 
P1;2024-05-14; 180,8 
P1;2024-05-15; 178,8 
P1;2024-05-16; 153,1 
P1;2024-05-17; 152,8 
P1;2024-05-18; 147,2 
P1;2024-05-19; 156,1 
P1;2024-05-20; 160,3 
P1;2024-05-21; 208,2 
P1;2024-05-22; 367,9 
P1;2024-05-23; 370,1 
P1;2024-05-24; 353,6 
P1;2024-05-25; 304,7 
P1;2024-05-26; 287,0 
P1;2024-05-27; 304,2 
P1;2024-05-28; 305,9 
P1;2024-05-29; 412,7 
P1;2024-05-30; 231,6 
P1;2024-05-31; 97,3 
P1;2024-06-01; 207,0 
P1;2024-06-02; 207,9 
P1;2024-06-03; 201,6 
P1;2024-06-04; 236,8 
P1;2024-06-05; 298,5 
P1;2024-06-06; 306,9 
P1;2024-06-07; 245,0 
P1;2024-06-08; 264,0 
P1;2024-06-09; 306,1 
P1;2024-06-10; 239,2 
P1;2024-06-11; 252,2 
P1;2024-06-12; 266,6 
P1;2024-06-13; 310,0 
P1;2024-06-14; 365,3 
P1;2024-06-15; 216,8 
P1;2024-06-16; 244,6 
P1;2024-06-17; 116,4 
P1;2024-06-18; 169,2 
P1;2024-06-19; 204,6 
P1;2024-06-20; 209,4 
P1;2024-06-21; 132,6 
P1;2024-06-22; 205,9 
P1;2024-06-23; 181,8 
P1;2024-06-24; 131,6 
P1;2024-06-25; 237,4 
P1;2024-06-26; 204,4 
P1;2024-06-27; 208,0 
P1;2024-06-28; 133,6 
P1;2024-06-29; 118,1 
P1;2024-06-30; 117,5 
P1;2024-07-01; 109,5 
P1;2024-07-02; 109,6 
P1;2024-07-03; 129,1 
P1;2024-07-04; 104,5 
P1;2024-07-05; 108,9 
P1;2024-07-06; 105,5 
P1;2024-07-07; 107,4 
P1;2024-07-08; 105,8 
P1;2024-07-09; 110,0 
P1;2024-07-10; 130,5 
P1;2024-07-11; 239,0 
P1;2024-07-12; 248,1 
P1;2024-07-13; 233,7 
P1;2024-07-14; 230,6 
P1;2024-07-15; 279,4 
P1;2024-07-16; 253,5 
P1;2024-07-17; 256,0 
P1;2024-07-18; 297,0 
P1;2024-07-19; 298,9 
P1;2024-07-20; 264,0 
P1;2024-07-21; 300,1 
P1;2024-07-22; 387,7 
P1;2024-07-23; 392,9 
P1;2024-07-24; 292,5 
P1;2024-07-25; 306,8 
P1;2024-07-26; 296,0 
P1;2024-07-27; 318,9 
P1;2024-07-28; 232,0 
P1;2024-07-29; 307,1 
P1;2024-07-30; 317,0 
P1;2024-07-31; 404,8 
P1;2024-08-01; 426,9 
P1;2024-08-02; 111,4 
P1;2024-08-03; 428,8 
P1;2024-08-04; 439,7 
P1;2024-08-05; 459,9 
P1;2024-08-06; 424,8 
P1;2024-08-07; 424,6 
P1;2024-08-08; 532,3 
P1;2024-08-09; 419,5 
P1;2024-08-10; 526,3 
P1;2024-08-11; 426,2 
P1;2024-08-12; 568,4 
P1;2024-08-13; 610,3 
P1;2024-08-14; 673,2 
P1;2024-08-15; 623,1 
P1;2024-08-16; 590,0 
P1;2024-08-17; 558,8 
P1;2024-08-18; 624,6 
P1;2024-08-19; 643,0 
P1;2024-08-20; 698,0 
P1;2024-08-21; 708,6 
P1;2024-08-22; 768,4 
P1;2024-08-23; 708,1 
P1;2024-08-24; 623,6 
P1;2024-08-25; 598,5 
P1;2024-08-26; 110,1 
P1;2024-08-27; 277,4 
P1;2024-08-28; 464,7 
P1;2024-08-29; 470,0 
P1;2024-08-30; 444,5 
P1;2024-08-31; 508,9 
P1;2024-09-01; 557,5 
P1;2024-09-02; 560,0 
P1;2024-09-03; 619,5 
P1;2024-09-04; 632,6 
P1;2024-09-05; 665,2 
P1;2024-09-06; 619,5 
P1;2024-09-07; 698,5 
P1;2024-09-08; 620,1 
P1;2024-09-09; 463,8 
P1;2024-09-10; 754,3 
P1;2024-09-11; 771,5 
P1;2024-09-12; 817,7 
P1;2024-09-13; 782,7 
P1;2024-09-14; 867,3 
P1;2024-09-15; 882,6 
P1;2024-09-16; 906,3 
P1;2024-09-17; 919,6 
P1;2024-09-18; 921,1 
P1;2024-09-19; 916,6 
P1;2024-09-20; 933,1 
P1;2024-09-21; 933,9 
P1;2024-09-22; 934,2 
P1;2024-09-23; 933,6 
P1;2024-09-24; 934,7 
P1;2024-09-25; 906,3 
P1;2024-09-26; 905,7 
P1;2024-09-27; 889,1 
P1;2024-09-28; 915,2 
P1;2024-09-29; 934,6 
P1;2024-09-30; 2.498,8 
P1;2024-10-01; 943,1 
P1;2024-10-02; 944,6 
P1;2024-10-03; 1.390,6 
P1;2024-10-04; 1.247,6 
P1;2024-10-05; 1.658,4 
P1;2024-10-06; 1.658,4 
P1;2024-10-07; 1.658,4 
P1;2024-10-08; 1.390,5 
P1;2024-10-09; 1.549,6 
P1;2024-10-10; 1.057,7 
P1;2024-10-11; 918,4 
P1;2024-10-12; 859,9 
P1;2024-10-13; 1.901,7 
P1;2024-10-14; 1.968,0 
P1;2024-10-15; 1.397,6 
P1;2024-10-16; 1.397,6 
P1;2024-10-17; 1.292,6 
P1;2024-10-18; 1.847,6 
P1;2024-10-19; 2.674,8 
P1;2024-10-20; 1.077,7 
P1;2024-10-21; 925,4 
P1;2024-10-22; 2.079,5 
P1;2024-10-23; 2.068,7 
P1;2024-10-24; 1.088,4 
P1;2024-10-25; 2.097,6 
P1;2024-10-26; 2.122,4 
P1;2024-10-27; 1.090,3 
P1;2024-10-28; 1.777,7 
P1;2024-10-29; 1.747,6 
P1;2024-10-30; 1.737,6 
P1;2024-10-31; 2.457,1 
P1;2024-11-01; 2.459,2 
P1;2024-11-02; 2.459,2 
P1;2024-11-03; 2.459,2 
P1;2024-11-04; 2.459,2 
P1;2024-11-05; 1.853,0 
P1;2024-11-06; 1.450,6 
P1;2024-11-07; 1.449,7 
P1;2024-11-08; 999,7 
P1;2024-11-09; 700,4 
P1;2024-11-10; 700,8 
P1;2024-11-11; 700,8 
P1;2024-11-12; 589,6 
P1;2024-11-13; 1.452,7 
P1;2024-11-14; 1.452,7 
P1;2024-11-15; 224,4 
P1;2024-11-16; 1.054,1 
P1;2024-11-17; 1.612,5 
P1;2024-11-18; 216,2 
P1;2024-11-19; 514,9 
P1;2024-11-20; 760,3 
P1;2024-11-21; 109,0 
P1;2024-11-22; 244,7 
P1;2024-11-23; 242,4 
P1;2024-11-24; 102,6 
P1;2024-11-25; 307,5 
P1;2024-11-26; 339,4 
P1;2024-11-27; 716,8 
P1;2024-11-28; 749,8 
P1;2024-11-29; 103,9 
P1;2024-11-30; 108,7 
P1;2024-12-01; 642,5 
P1;2024-12-02; 556,1 
P1;2024-12-03; 725,0 
P1;2024-12-04; 756,9 
P1;2024-12-05; 768,8 
P1;2024-12-06; 766,1 
P1;2024-12-07; 806,5 
P1;2024-12-08; 785,1 
P1;2024-12-09; 845,5 
P1;2024-12-10; 839,6 
P1;2024-12-11; 865,6 
P1;2024-12-12; 907,4 
P1;2024-12-13; 926,1 
P1;2024-12-14; 995,6 
P1;2024-12-15; 954,3 
P1;2024-12-16; 810,9 
P1;2024-12-17; 951,1 
P1;2024-12-18; 809,4 
P1;2024-12-19; 735,8 
P1;2024-12-20; 833,1 
P1;2024-12-21; 936,0 
P1;2024-12-22; 837,0 
P1;2024-12-23; 122,1 
P1;2024-12-24; 425,3 
P1;2024-12-25; 410,5 
P1;2024-12-26; 113,1 
P1;2024-12-27; 114,3 
P1;2024-12-28; 485,9 
P1;2024-12-29; 149,3 
P1;2024-12-30; 209,4 
P1;2024-12-31; 119,1 
P1;2025-01-01; 202,3 
P1;2025-01-02; 440,2 
P1;2025-01-03; 480,4 
P1;2025-01-04; 399,8 
P1;2025-01-05; 115,1 
P1;2025-01-06; 241,6 
P1;2025-01-07; 212,0 
P1;2025-01-08; 218,3 
P1;2025-01-09; 191,8 
P1;2025-01-10; 202,1 
P1;2025-01-11; 261,6 
P1;2025-01-12; 302,0 
P1;2025-01-13; 346,3 
P1;2025-01-14; 420,6 
P1;2025-01-15; 464,9 
P1;2025-01-16; 579,5 
P1;2025-01-17; 689,6 
P1;2025-01-18; 575,1 
P1;2025-01-19; 639,7 
P1;2025-01-20; 529,3 
P1;2025-01-21; 732,4 
P1;2025-01-22; 636,3 
P1;2025-01-23; 728,7 
P1;2025-01-24; 636,7 
P1;2025-01-25; 701,7 
P1;2025-01-26; 749,2 
P1;2025-01-27; 582,5 
P1;2025-01-28; 605,9 
P1;2025-01-29; 661,0 
P1;2025-01-30; 559,9 
P1;2025-01-31; 401,0 
P1;2025-02-01; 654,7 
P1;2025-02-02; 497,8 
P1;2025-02-03; 576,4 
P1;2025-02-04; 647,3 
P1;2025-02-05; 636,7 
P1;2025-02-06; 625,7 
P1;2025-02-07; 372,4 
P1;2025-02-08; 379,4 
P1;2025-02-09; 555,2 
P1;2025-02-10; 450,4 
P1;2025-02-11; 109,9 
P1;2025-02-12; 587,3 
P1;2025-02-13; 456,1 
P1;2025-02-14; 444,7 
P1;2025-02-15; 409,9 
P1;2025-02-16; 350,4 
P1;2025-02-17; 275,1 
P1;2025-02-18; 114,5 
P1;2025-02-19; 113,1 
P1;2025-02-20; 202,8 
P1;2025-02-21; 112,0 
P1;2025-02-22; 156,4 
P1;2025-02-23; 184,9 
P1;2025-02-24; 162,7 
P1;2025-02-25; 185,3 
P1;2025-02-26; 180,5 
P1;2025-02-27; 170,0 
P1;2025-02-28; 161,7 
P1;2025-03-01; 154,3 
P1;2025-03-02; 136,3 
P1;2025-03-03; 136,6 
P1;2025-03-04; 190,1 
P1;2025-03-05; 201,3 
P1;2025-03-06; 137,3 
P1;2025-03-07; 129,1 
P1;2025-03-08; 131,2 
P1;2025-03-09; 131,1 
P1;2025-03-10; 160,0 
P1;2025-03-11; 163,7 
P1;2025-03-12; 162,7 
P1;2025-03-13; 210,0 
P1;2025-03-14; 161,4 
P1;2025-03-15; 162,6 
P1;2025-03-16; 200,4 
P1;2025-03-17; 161,4 
P1;2025-03-18; 116,7 
P1;2025-03-19; 162,2 
P1;2025-03-20; 184,8 
P1;2025-03-21; 181,1 
P1;2025-03-22; 154,3 
P1;2025-03-23; 150,0 
P1;2025-03-24; 155,1 
P1;2025-03-25; 172,5 
P1;2025-03-26; 155,6 
P1;2025-03-27; 210,8 
P1;2025-03-28; 169,1 
P1;2025-03-29; 157,6 
P1;2025-03-30; 159,1 
P1;2025-03-31; 108,3 
P1;2025-04-01; 165,0 
P1;2025-04-02; 130,4 
P1;2025-04-03; 116,5 
P1;2025-04-04; 107,2 
P1;2025-04-05; 115,1 
P1;2025-04-06; 120,9 
P1;2025-04-07; 116,8 
P1;2025-04-08; 115,1 
P1;2025-04-09; 109,7 
P1;2025-04-10; 117,6 
P1;2025-04-11; 109,3 
P1;2025-04-12; 107,6 
P1;2025-04-13; 108,2 
P1;2025-04-14; 107,2 
P1;2025-04-15; 115,5 
P1;2025-04-16; 107,5 
P1;2025-04-17; 114,2 
P1;2025-04-18; 113,9 
P1;2025-04-19; 115,8 
P1;2025-04-20; 116,5 
P1;2025-04-21; 106,0 
P1;2025-04-22; 107,6 
P1;2025-04-23; 109,4 
P1;2025-04-24; 113,6 
P1;2025-04-25; 108,6 
P1;2025-04-26; 108,8 
P1;2025-04-27; 110,7 
P1;2025-04-28; 108,9 
P1;2025-04-29; 107,3 
P1;2025-04-30; 107,6 
P1;2025-05-01; 107,4 
P1;2025-05-02; 107,9 
P1;2025-05-03; 108,3 
P1;2025-05-04; 105,1 
P1;2025-05-05; 106,7 
P1;2025-05-06; 109,3 
P1;2025-05-07; 110,1 
P1;2025-05-08; 106,7 
P1;2025-05-09; 105,0 
P1;2025-05-10; 104,8 
P1;2025-05-11; 109,4 
P1;2025-05-12; 107,1 
P1;2025-05-13; 111,3 
P1;2025-05-14; 115,4 
P1;2025-05-15; 118,8 
P1;2025-05-16; 108,2 
P1;2025-05-17; 112,2 
P1;2025-05-18; 106,7 
P1;2025-05-19; 105,8 
P1;2025-05-20; 110,5 
P1;2025-05-21; 106,7 
P1;2025-05-22; 108,3 
P1;2025-05-23; 113,1 
P1;2025-05-24; 107,8 
P1;2025-05-25; 108,4 
P1;2025-05-26; 108,6 
P1;2025-05-27; 106,0 
P1;2025-05-28; 105,2 
P1;2025-05-29; 105,5 
P1;2025-05-30; 107,0 
P1;2025-05-31; 105,8 
P1;2025-06-01; 106,8 
P1;2025-06-02; 106,1 
P1;2025-06-03; 106,2 
P1;2025-06-04; 104,9 
P1;2025-06-05; 109,0 
P1;2025-06-06; 105,8 
P1;2025-06-07; 104,9 
P1;2025-06-08; 108,2 
P1;2025-06-09; 107,1 
P1;2025-06-10; 108,9 
P1;2025-06-11; 108,2 
P1;2025-06-12; 110,2 
P1;2025-06-13; 109,3 
P1;2025-06-14; 109,7 
P1;2025-06-15; 112,7 
P1;2025-06-16; 110,2 
P1;2025-06-17; 105,6 
P1;2025-06-18; 105,1 
P1;2025-06-19; 107,6 
P1;2025-06-20; 105,4 
P1;2025-06-21; 105,9 
P1;2025-06-22; 106,3 
P1;2025-06-23; 109,5 
P1;2025-06-24; 107,5 
P1;2025-06-25; 105,0 
P1;2025-06-26; 107,9 
P1;2025-06-27; 109,6 
P1;2025-06-28; 105,9 
P1;2025-06-29; 104,2 
P1;2025-06-30; 106,0 
P1;2025-07-01; 104,5 
P1;2025-07-02; 108,2 
P1;2025-07-03; 109,0 
P1;2025-07-04; 107,2 
P1;2025-07-05; 105,8 
P1;2025-07-06; 108,9 
P1;2025-07-07; 105,6 
P1;2025-07-08; 108,1 
P1;2025-07-09; 112,2 
P1;2025-07-10; 115,2 
P1;2025-07-11; 112,0 
P1;2025-07-12; 113,5 
P1;2025-07-13; 116,7 
P1;2025-07-14; 105,8 
P1;2025-07-15; 106,9 
P1;2025-07-16; 108,6 
P1;2025-07-17; 105,0 
P1;2025-07-18; 105,1 
P1;2025-07-19; 104,4 
P1;2025-07-20; 110,4 
P1;2025-07-21; 104,9 
P1;2025-07-22; 113,1 
P1;2025-07-23; 113,7 
P1;2025-07-24; 112,0 
P1;2025-07-25; 113,6 
P1;2025-07-26; 119,3 
P1;2025-07-27; 108,7 
P1;2025-07-28; 113,5 
P1;2025-07-29; 106,3 
P1;2025-07-30; 109,8 
P1;2025-07-31; 104,8 
P1;2025-08-01; 105,7 
P1;2025-08-02; 101,9 
P1;2025-08-03; 106,9 
P1;2025-08-04; 104,5 
P1;2025-08-05; 104,1 
P1;2025-08-06; 102,0 
P1;2025-08-07; 110,4 
P1;2025-08-08; 101,5 
P1;2025-08-09; 101,5 
P1;2025-08-10; 108,1 
P1;2025-08-11; 106,6 
P1;2025-08-12; 103,9 
P1;2025-08-13; 110,8 
P1;2025-08-14; 163,9 
P1;2025-08-15; 165,2 
P1;2025-08-16; 181,4 
P1;2025-08-17; 233,6 
P1;2025-08-18; 233,2 
P1;2025-08-19; 234,5 
P1;2025-08-20; 242,1 
P1;2025-08-21; 185,9 
P1;2025-08-22; 272,2 
P1;2025-08-23; 182,9 
P1;2025-08-24; 239,4 
P1;2025-08-25; 268,4 
P1;2025-08-26; 260,2 
P1;2025-08-27; 279,3 
P1;2025-08-28; 353,0 
P1;2025-08-29; 303,7 
P1;2025-08-30; 292,9 
P1;2025-08-31; 204,1 
P1;2025-09-01; 107,5 
P1;2025-09-02; 108,6 
P1;2025-09-03; 107,3 
P1;2025-09-04; 105,4 
P1;2025-09-05; 102,3 
P1;2025-09-06; 111,1 
P1;2025-09-07; 99,2 
P1;2025-09-08; 101,2 
P1;2025-09-09; 100,2 
P1;2025-09-10; 109,2 
P1;2025-09-11; 196,5 
P1;2025-09-12; 151,2 
P1;2025-09-13; 149,5 
P1;2025-09-14; 162,7 
P1;2025-09-15; 228,8 
P1;2025-09-16; 263,4 
P1;2025-09-17; 262,3 
P1;2025-09-18; 245,1 
P1;2025-09-19; 243,9 
P1;2025-09-20; 243,8 
P1;2025-09-21; 223,2 
P1;2025-09-22; 245,1 
P1;2025-09-23; 252,3 
P1;2025-09-24; 382,5 
P1;2025-09-25; 360,5 
P1;2025-09-26; 399,6 
P1;2025-09-27; 222,4 
P1;2025-09-28; 401,1 
P1;2025-09-29; 108,6 
P1;2025-09-30; 108,1 
